uniprot,mod_sev_d0_0,mod_sev_d0_1,npx_difference,OR,p_value,minuslog10p,below_fdr,gene_name,gene_description
Q13651,-0.9322894170789474,-0.7629938540769231,0.1692955630020243,1.1934497065336964,0.4078391852679113,0.3895110494552407,False,IL10RA,"interleukin 10 receptor, alpha"
P08236,3.113572451618421,3.257564841824176,0.14399239020575516,1.2280301332220347,0.4079293623033814,0.3894150335223509,False,GUSB,"glucuronidase, beta"
P12931,5.962603039526316,5.975651688211111,0.013048648684795161,0.8863490359554432,0.41474747921832955,0.38221624488141115,False,SRC,v-src avian sarcoma (Schmidt-Ruppin A-2) viral oncogene homolog
Q9UM47,5.3338551552133335,5.367142687450549,0.0332875322372157,1.3107894259778388,0.418474290715683,0.37833121806088355,False,NOTCH3,notch 3
O95721,3.7774651144342104,4.027889676901099,0.2504245624668884,1.1649541452805212,0.42178788685280066,0.3749058967362336,False,SNAP29,"synaptosomal-associated protein, 29kDa"
P16284,6.1140475826800005,6.204392056637363,0.09034447395736223,1.3283884515733126,0.42288563198554774,0.3737770702453814,False,PECAM1,platelet and endothelial cell adhesion molecule 1
Q96KN2,2.9311872217105264,2.8561144496043953,-0.07507277210613106,0.8604854815683032,0.42426651660333703,0.37236124169133733,False,CNDP1,carnosine dipeptidase 1 (metallopeptidase M20 family)
Q8N6P7,0.4374877208815789,0.5021342934065934,0.06464657252501455,1.2698011226231558,0.4275418103032167,0.36902140819641877,False,IL22RA1,"interleukin 22 receptor, alpha 1"
Q99616,14.630352605789474,14.596018252197801,-0.034334353591672695,0.8735684765463273,0.4288734655752259,0.3676708227530932,False,CCL13,chemokine (C-C motif) ligand 13
Q96PD2,3.2655864195,3.3749762245054944,0.10938980500549444,1.3446467974730412,0.42894281157174086,0.36760060589081983,False,DCBLD2,"discoidin, CUB and LCCL domain containing 2"
O75023,4.2437412171315785,4.273691686604396,0.02995046947281743,1.2051985842195423,0.4301871656967666,0.36634255059713483,False,LILRB5,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 5"
P08253,4.628334111813333,4.535889754956044,-0.09244435685728902,0.8042320002102084,0.43243727835564594,0.3640768746486316,False,MMP2,"matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)"
Q13574,0.06174399922368421,0.13052306758241758,0.06877906835873338,1.4327992398753546,0.433225020189145,0.3632864693682819,False,DGKZ,"diacylglycerol kinase, zeta"
P15907,4.689454112421053,4.911777055098901,0.2223229426778479,1.1816696247583869,0.43464978778227037,0.36186052808300356,False,ST6GAL1,"ST6 beta-galactosamide alpha-2,6-sialyltranferase 1"
Q6DN72,2.984876810157895,2.893676878032967,-0.09119993212492794,0.8331788518633128,0.4381528488974392,0.3583743601514948,False,FCRL6,Fc receptor-like 6
P49763,9.118336681460526,9.090287727322222,-0.02804895413830444,1.197359842885808,0.4472286593059709,0.3494703737718366,False,PGF,placental growth factor
P50135,1.8934422112631581,2.022094023142857,0.12865181187969887,1.1116971160571674,0.45378013114069804,0.3431545237108089,False,HNMT,histamine N-methyltransferase
P17931,7.021999777693333,7.103991006692308,0.08199122899897482,1.278047512054294,0.455921776459163,0.34110966384062,False,LGALS3,"lectin, galactoside-binding, soluble, 3"
Q7Z6M3,3.624476154368421,3.7249078079120883,0.10043165354366712,1.179532861664345,0.46147459449084216,0.33585220314542313,False,MILR1,mast cell immunoglobulin-like receptor 1
Q16270,8.73911628276,8.697199666472528,-0.04191661628747134,1.1983049119652889,0.4647304053739517,0.33279891251328203,False,IGFBP7,insulin-like growth factor binding protein 7
P56470,4.63061096636,4.576473991582417,-0.054136974777582836,0.8593669840640424,0.46562777006084843,0.33196112624360496,False,LGALS4,"lectin, galactoside-binding, soluble, 4"
P35225,-0.7048540340263157,-0.6849147628241758,0.019939271202139897,0.7358688161292386,0.4658466279364206,0.3317570438348227,False,IL13,interleukin 13
P25116,9.579239752947368,9.6189561096,0.03971635665263129,1.2577533999841564,0.4693599512538652,0.3284939698960763,False,F2R,coagulation factor II (thrombin) receptor
P09525,0.4958145315789474,0.5509844151098902,0.055169883530942765,1.230797120476468,0.47802698233012986,0.32054758885575185,False,ANXA4,annexin A4
Q9BQB4,4.897330012447369,4.960400928175824,0.06307091572845547,0.8457051029254946,0.47815193648481413,0.3204340810192761,False,SOST,sclerostin
Q9Y5C1,4.137082131157895,4.2140971743076925,0.07701504314979779,1.20721167971852,0.4787224699627449,0.3199161874087885,False,ANGPTL3,angiopoietin-like 3
O95502,3.6549566419736843,3.579264643758242,-0.07569199821544226,0.8523555669998949,0.4791701118123364,0.31951027884869004,False,NPTXR,neuronal pentraxin receptor
Q9UEW3,7.929424856526317,7.891793875111111,-0.037630981415205156,0.686370454373538,0.4796084041468389,0.3191132153925826,False,MARCO,macrophage receptor with collagenous structure
Q13043,4.741303497763158,4.778412565677778,0.037109067914619764,0.9054984553179951,0.48286861899577305,0.31617101791672786,False,STK4,serine/threonine kinase 4
Q9NRA1,3.9890802121578948,4.047078094263736,0.05799788210584156,1.3772123392115394,0.48422610496051055,0.3149518011505946,False,PDGFC,platelet derived growth factor C
P28325,7.746637037855264,7.727616580065934,-0.01902045778932937,1.1485199731140352,0.4855517015695707,0.3137645195955397,False,CST5,cystatin D
Q9NQ25,4.98754142043421,5.0908403385,0.10329891806578928,1.157614801923877,0.4867781286604037,0.31266894321001965,False,SLAMF7,SLAM family member 7
Q9UHX3,3.5799512451973685,3.5870099753076925,0.007058730110323985,0.8367320771061054,0.4870833104632659,0.31239675094123415,False,EMR2,"egf-like module containing, mucin-like, hormone receptor-like 2"
P23582,4.114428135118421,3.982624333285714,-0.13180380183270657,1.1107965697928421,0.4877442899449973,0.31180780621821075,False,NPPC,natriuretic peptide C
P15144,5.68626773212,5.634930117054945,-0.051337615065055076,0.8160394106640817,0.4901159732432745,0.30970114327727344,False,ANPEP,alanyl (membrane) aminopeptidase
P55103,2.6892440871842105,2.6911026493956043,0.0018585622113937994,0.8211046262359901,0.4915895910737874,0.30839732144684334,False,INHBC,"inhibin, beta C"
P14778,7.192442896999999,7.207637692956044,0.015194795956044338,1.3105558732561864,0.49363890237124763,0.30659062203109533,False,IL1R1,"interleukin 1 receptor, type I"
Q8IZP9,1.2367720126578947,1.1588510976593407,-0.07792091499855403,0.7889187369638655,0.49757502608208615,0.3031414255578426,False,GPR64,G protein-coupled receptor 64
P08648,2.6349017102368424,2.589823527098901,-0.04507818313794143,0.8066003799970091,0.4985981590877604,0.3022493293210205,False,ITGA5,"integrin, alpha 5 (fibronectin receptor, alpha polypeptide)"
Q6ZUJ8,3.087769204907895,3.2101443866593407,0.1223751817514458,1.115362934110435,0.5054021919909655,0.29636287882386764,False,PIK3AP1,phosphoinositide-3-kinase adaptor protein 1
Q6EMK4,2.5956428001710528,2.600972712153846,0.005329911982793423,1.3274545047009538,0.5057972449640671,0.2960235405514434,False,VASN,vasorin
Q03426,3.6045370556447374,3.791121197692308,0.18658414204757046,1.116138777491554,0.5114953047650084,0.2911583485090195,False,MVK,mevalonate kinase
Q07011,7.223785877407894,7.104787446912088,-0.1189984304958065,1.1181547140643395,0.5118010486631159,0.29089882859315136,False,TNFRSF9,"tumor necrosis factor receptor superfamily, member 9"
Q8IXJ6,4.93454153718421,5.107116517703297,0.17257498051908637,1.0890154397732619,0.5138243156214742,0.28918534753880754,False,SIRT2,sirtuin 2
P14317,4.345215876763158,4.512420456945055,0.1672045801818971,1.131819932103719,0.5174505621024594,0.2861311369468531,False,HCLS1,hematopoietic cell-specific Lyn substrate 1
Q16769,2.7495453824342104,2.675727242395604,-0.0738181400386062,0.7915385304881031,0.5206507438524832,0.283453506796967,False,QPCT,glutaminyl-peptide cyclotransferase
Q9Y478,1.5531759024210525,1.5420025096373624,-0.011173392783690117,1.2220135041825664,0.5225043294925027,0.2819101066199451,False,PRKAB1,"protein kinase, AMP-activated, beta 1 non-catalytic subunit"
Q9Y653,2.5058549163421056,2.6912746417032967,0.1854197253611911,1.1360350254081835,0.5229008401194027,0.2815806604099167,False,GPR56,G protein-coupled receptor 56
P16112,3.4385469336973684,3.425737869934066,-0.012809063763302486,0.7628800508077023,0.5307647719723997,0.27509790993290223,False,ACAN,aggrecan
P04085,5.035135803159999,5.048603470582417,0.013467667422418117,0.9020774884767317,0.5376308454769362,0.26951582247630523,False,PDGFA,platelet-derived growth factor alpha polypeptide
Q641Q3,3.9243854722631575,3.9220478124505496,-0.0023376598126079173,1.2158618118163755,0.5383532976454393,0.2689326223624836,False,METRNL,"meteorin, glial cell differentiation regulator-like"
P27540,-1.4979347916973684,-1.5160331364175823,-0.018098344720213877,0.8624457457390592,0.5384713325186923,0.2688374129980332,False,ARNT,aryl hydrocarbon receptor nuclear translocator
Q96SB3,3.5431532593289474,3.5582228562087916,0.015069596879844216,0.8953195229672711,0.5392397168254712,0.2682181280400415,False,PPP1R9B,"protein phosphatase 1, regulatory subunit 9B"
P13598,6.188389450626667,6.229172920175824,0.040783469549157125,1.2567728080779264,0.5413671255206258,0.2665081202656786,False,ICAM2,intercellular adhesion molecule 2
Q16363,2.7189096915921054,2.5975547664945053,-0.12135492509760004,0.8206954435370056,0.5416665708558206,0.2662679662234624,False,LAMA4,"laminin, alpha 4"
P63241,-0.23500254211842106,-0.15845540393406593,0.07654713818435513,1.1938576907010725,0.5475475989806011,0.2615781210977559,False,EIF5A,eukaryotic translation initiation factor 5A
P02452,3.5573266263066663,3.5145496665714284,-0.042776959735237874,1.2181474715702985,0.5479269081716593,0.2612773712507819,False,COL1A1,"collagen, type I, alpha 1"
P48730,1.3837058413552632,1.4326293932637362,0.04892355190847297,1.150421937796838,0.5619683535026287,0.25028814045612985,False,CSNK1D,"casein kinase 1, delta"
Q07108,3.879491017118421,4.064415636538461,0.18492461942004024,1.110079972900133,0.5629697827958826,0.24951491512590251,False,CD69,CD69 molecule
Q99497,3.0250149545921055,2.9690869835164837,-0.05592797107562175,0.9106609305039275,0.5630601605481459,0.24944520017842522,False,PARK7,parkinson protein 7
P51888,7.68916697475,7.7214572974,0.03229032264999976,1.470616511495865,0.5635575149535903,0.24906175459158014,False,PRELP,proline/arginine-rich end leucine-rich repeat protein
P52294,-0.4023425427763158,-0.32798520203296705,0.07435734074334877,1.1702345179346143,0.5668930771117628,0.24649884657318283,False,KPNA1,karyopherin alpha 1 (importin alpha 5)
Q03167,3.1521667230789476,3.207455259131868,0.05528853605292028,1.1565725059696461,0.5672851228864914,0.24619860570556676,False,TGFBR3,"transforming growth factor, beta receptor III"
Q15797,0.7468223719736842,0.8443699311318681,0.09754755915818392,1.153064869879764,0.5672981379057844,0.24618864195719073,False,SMAD1,SMAD family member 1
P51161,3.1405447818421055,3.110048893366667,-0.030495888475438715,1.0929509095998224,0.5680892399081048,0.24558343655057158,False,FABP6,"fatty acid binding protein 6, ileal"
Q16773,5.455253273947369,5.607342018142857,0.15208874419548835,1.0855770575924872,0.5749144629954889,0.24039676576674981,False,CCBL1,"cysteine conjugate-beta lyase, cytoplasmic"
P58499,4.696562994342105,4.511031619043956,-0.18553137529814911,0.9020478876148803,0.5839714494263906,0.23360838518156166,False,FAM3B,"family with sequence similarity 3, member B"
O75354,3.2244472917368423,3.214482898648352,-0.009964393088490286,0.7792203549056735,0.5859004701154809,0.23217615352264656,False,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6 (putative)
Q9UQQ2,2.9082968890394736,2.9747979634065937,0.06650107436712016,0.9298410385880637,0.5886930499343659,0.23011109140537991,False,SH2B3,SH2B adaptor protein 3
P35442,6.967999001368421,7.003305270666667,0.03530626929824621,1.3678598218676263,0.5922965102661726,0.22746082615799168,False,THBS2,thrombospondin 2
P16083,0.7302900058026316,0.6267324534285714,-0.10355755237406017,0.8995817461366035,0.5927060818404863,0.22716061638134366,False,NQO2,"NAD(P)H dehydrogenase, quinone 2"
P07359,5.651636578473684,5.660713239615385,0.009076661141700804,1.169434158810742,0.5927490397819806,0.22712914088030994,False,GP1BA,"glycoprotein Ib (platelet), alpha polypeptide"
P23284,1.478313685276316,1.6156706862087913,0.13735700093247538,1.1126736538634192,0.5973826502449648,0.22374739474208635,False,PPIB,peptidylprolyl isomerase B (cyclophilin B)
O00161,1.3928944549210527,1.4338869336263735,0.040992478705320856,0.9361613594835861,0.6026180851373291,0.21995783887990664,False,SNAP23,"synaptosomal-associated protein, 23kDa"
P22749,1.8987143326447367,1.9017547238571426,0.0030403912124059573,0.8545421111400348,0.6067528693146902,0.2169881612266163,False,GNLY,granulysin
Q99075,5.147764935855263,5.181917223155556,0.03415228730029263,0.9038581261418431,0.6098161319855626,0.21480109105682554,False,HBEGF,heparin-binding EGF-like growth factor
Q10588,1.672890730513158,1.6945777411758243,0.021687010662666317,1.4665627297281767,0.6123709350644013,0.21298543038510734,False,BST1,bone marrow stromal cell antigen 1
P16871,1.5032988110526315,1.4441532833296704,-0.05914552772296111,0.8679563441219913,0.6136499460787517,0.21207929960727742,False,IL7R,interleukin 7 receptor
Q13541,9.079671555078948,8.950371125406594,-0.12930042967235345,0.9278059518699497,0.6160008271077142,0.21041870470558255,False,EIF4EBP1,eukaryotic translation initiation factor 4E binding protein 1
P41159,7.019580663763158,6.930010802166667,-0.08956986159649105,0.9442811143024835,0.6214644929408701,0.20658367950884024,False,LEP,leptin
P42768,0.9665957759736842,1.0009321695494506,0.034336393575766455,1.1606115898021414,0.6219338288906278,0.20625581993360978,False,WAS,Wiskott-Aldrich syndrome
P09341,8.21892042905263,8.379234453677778,0.16031402462514777,1.070697075346106,0.6225245892488833,0.20584348959094784,False,CXCL1,"chemokine (C-X-C motif) ligand 1 (melanoma growth stimulating activity, alpha)"
P11717,6.640166048776315,6.694477028373626,0.054310979597310904,1.185233776341687,0.629366905889978,0.20109609740506354,False,IGF2R,insulin-like growth factor 2 receptor
P61244,1.772664964,1.8714385505494504,0.09877358654945034,1.1263744867210173,0.6336420583936522,0.19815600389004684,False,MAX,MYC associated factor X
Q9UJM8,4.9208089860789475,5.260756609333333,0.33994762325438543,1.042892642223483,0.6348682349847612,0.1973164018844588,False,HAO1,hydroxyacid oxidase (glycolate oxidase) 1
Q04637,4.050285888289474,4.228832889549451,0.17854700125997702,1.0733333978029227,0.6356877844140404,0.19675613403524694,False,EIF4G1,"eukaryotic translation initiation factor 4 gamma, 1"
P09467,2.701143379513158,2.799890739967033,0.09874736045387511,1.0343309663353553,0.6365144283272646,0.1961917474354727,False,FBP1,"fructose-1,6-bisphosphatase 1"
P47992,6.1416567568026315,6.100921650799999,-0.04073510600263219,0.9121294542914904,0.6384172164102111,0.19489540973512354,False,XCL1,chemokine (C motif) ligand 1
Q15116,1.5116035486315789,1.5142157386703294,0.0026121900387505725,1.1380732145544419,0.6394093197413854,0.19422103793802659,False,PDCD1,programmed cell death 1
O75326,4.667233888052632,4.751236128516484,0.0840022404638523,1.1545976695249474,0.64160580408011,0.19273171600107025,False,SEMA7A,"semaphorin 7A, GPI membrane anchor (John Milton Hagen blood group)"
O75356,1.6421092549736842,1.6219037847912088,-0.020205470182475427,0.8875001745430199,0.6423375852686217,0.1922366652547833,False,ENTPD5,ectonucleoside triphosphate diphosphohydrolase 5
Q9UIB8,6.1973531395921055,6.1862443217222225,-0.011108817869883048,0.8560012772710482,0.6426405013366118,0.19203190724277336,False,CD84,CD84 molecule
P39900,7.290174320276315,7.281448078277777,-0.008726241998537887,1.0725055215634491,0.642934890598593,0.1918330054357742,False,MMP12,matrix metallopeptidase 12 (macrophage elastase)
P48061,1.9744406499736842,2.0202679535164836,0.0458273035427994,1.2793026917906938,0.6439308537495494,0.1911607653223019,False,CXCL12,chemokine (C-X-C motif) ligand 12
O43597,0.981569516763158,1.0682460138351648,0.08667649707200686,1.0764576457555082,0.6460546728389838,0.18973072796842821,False,SPRY2,sprouty homolog 2 (Drosophila)
P07947,4.922291055736842,5.128812802637363,0.2065217469005205,1.063381759367143,0.6464766744025306,0.18944714032886154,False,YES1,v-yes-1 Yamaguchi sarcoma viral oncogene homolog 1
P09874,4.622426908552632,4.591588248333333,-0.03083866021929893,0.9343662497645129,0.6465692793406819,0.1893849340111535,False,PARP1,poly (ADP-ribose) polymerase 1
Q8TEU8,3.8890652824605265,3.9245688287362634,0.03550354627573693,1.1458009428367686,0.6469068597183818,0.18915824363143102,False,WFIKKN2,"WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 2"
P19883,11.99961617161842,12.130395790333333,0.13077961871491262,1.1280332573966096,0.6480433963421723,0.1883959105477913,False,FST,follistatin
Q14393,5.208748513013158,5.233506952769231,0.024758439756072725,0.8652217011747501,0.6484076424587294,0.1881518749800709,False,GAS6,growth arrest-specific 6
Q96P31,1.3330575294605262,1.2914907298241758,-0.04156679963635046,1.1900411137245412,0.6562657814839983,0.1829202398084509,False,FCRL3,Fc receptor-like 3
Q8N1Q1,2.2357579938947367,2.413027549934066,0.17726955603932915,1.0708162858390182,0.6640397858017892,0.17780589919141265,False,CA13,carbonic anhydrase XIII
P28845,3.2661634960263157,3.2515188447472525,-0.014644651279063226,1.1299507149841856,0.6661474654765298,0.17642962014871286,False,HSD11B1,hydroxysteroid (11-beta) dehydrogenase 1
Q13740,6.120362160533333,6.112839090582417,-0.007523069950916117,1.1797829622314164,0.6726273301662472,0.17222549042719631,False,ALCAM,activated leukocyte cell adhesion molecule
Q8N608,1.6699597474210528,1.5597069492967033,-0.11025279812434952,0.8957923945014465,0.6741397653651615,0.17125005445251137,False,DPP10,dipeptidyl-peptidase 10 (non-functional)
P42830,9.34936515156579,9.204189618054945,-0.14517553351084445,0.9624176873054443,0.6771157398622568,0.16933709071317432,False,CXCL5,chemokine (C-X-C motif) ligand 5
Q12805,4.643816175013158,4.625368441098901,-0.01844773391425658,1.1103306550929106,0.6850816754772637,0.16425764880748886,False,EFEMP1,EGF containing fibulin-like extracellular matrix protein 1
O14625,9.374943502394737,9.68817695420879,0.31323345181405315,1.05119527446919,0.6962384358683209,0.1572420051471688,False,CXCL11,chemokine (C-X-C motif) ligand 11
O60880,1.5886127316052632,1.4893022242637362,-0.09931050734152702,0.9292060390591822,0.7004594291551303,0.15461701413168627,False,SH2D1A,SH2 domain containing 1A
O14836,10.425811965710528,10.372620506411112,-0.053191459299416266,1.0852693354847567,0.7010453719996381,0.1542538733722721,False,TNFRSF13B,"tumor necrosis factor receptor superfamily, member 13B"
P03956,14.055443286447368,13.996098242527474,-0.059345043919893925,0.9449898513772632,0.70186339229419,0.15374740887605845,False,MMP1,matrix metallopeptidase 1 (interstitial collagenase)
P09668,2.6645869406184213,2.558241663802198,-0.10634527681622341,0.9240038272496194,0.7023988432306563,0.15341621233395342,False,CTSH,cathepsin H
Q15517,4.351994635697369,4.1963818384945055,-0.15561279720286336,0.9255248929508777,0.7029837256386167,0.15305472895906172,False,CDSN,corneodesmosin
O43827,0.8965461608421053,0.8981178979120878,0.0015717370699825928,0.8998058728030177,0.7056201809177806,0.15142900676527052,False,ANGPTL7,angiopoietin-like 7
P60568,0.7752372712894736,0.8125703404505494,0.037333069161075816,1.1574493391851266,0.711852294548867,0.1476101107410342,False,IL2,interleukin 2
P31431,3.854893876776316,3.8900651673516484,0.035171290575332304,0.9418836980127332,0.7223835945187671,0.14123212550030195,False,SDC4,syndecan 4
P49788,2.4488304624078947,2.4180043115824175,-0.03082615082547724,0.9029713678351642,0.7230917165426454,0.14080661354623,False,RARRES1,retinoic acid receptor responder (tazarotene induced) 1
P55808,4.955684877394737,4.680096404120879,-0.27558847327385827,0.9412726898113131,0.7232622224572791,0.1407042184461046,False,XG,Xg blood group
O00186,1.0416608694342107,1.0603706846593408,0.018709815225130155,1.150879001366111,0.7258551376582707,0.1391500448552025,False,STXBP3,syntaxin binding protein 3
Q15582,8.763372780118422,8.81306469198901,0.04969191187058897,1.0981532924345374,0.7268296653830885,0.13856735537438233,False,TGFBI,"transforming growth factor, beta-induced, 68kDa"
Q16698,5.916737347131579,6.124662212644445,0.20792486551286604,1.0465205938973858,0.7300295590312751,0.13665955485998676,False,DECR1,"2,4-dienoyl CoA reductase 1, mitochondrial"
Q9Y275,8.128688252426667,8.26385639945055,0.13516814702388302,1.0610875338938281,0.7317675895019957,0.13562682962960496,False,TNFSF13B,"tumor necrosis factor (ligand) superfamily, member 13b"
Q7L8A9,-1.1335278577105263,-1.1444957146043957,-0.010967856893869365,0.9252079984874906,0.7325898242539222,0.13513911802345693,False,VASH1,vasohibin 1
Q14435,1.0145380694605262,0.9947794585494506,-0.019758610911075558,0.8953761651233696,0.7332142355615416,0.13476911167789626,False,GALNT3,UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 3 (GalNAc-T3)
P25786,1.342214702986842,1.3911717013626375,0.04895699837579537,1.061646947222306,0.7423754879690792,0.12937637624974768,False,PSMA1,"proteasome (prosome, macropain) subunit, alpha type, 1"
P23141,2.021623087986842,2.313738015637363,0.2921149276505206,1.0510570943491946,0.7464932286507017,0.12697412735352095,False,CES1,carboxylesterase 1
P30530,9.468087006186666,9.489855328296704,0.021768322110037985,1.093092821267204,0.7518316695934328,0.12387938434182884,False,AXL,AXL receptor tyrosine kinase
Q8NHL6,1.9021034578157894,1.9599864285604394,0.057882970744649986,0.9060879263663764,0.7533767165721205,0.12298780598104159,False,LILRB1,"leukocyte immunoglobulin-like receptor, subfamily B (with TM and ITIM domains), member 1"
Q9Y6N7,2.0319291980526315,2.030508773978022,-0.0014204240746096275,1.157304871281736,0.7561059626091283,0.1214173371023996,False,ROBO1,"roundabout, axon guidance receptor, homolog 1 (Drosophila)"
P14784,1.3750916031578948,1.424577114923077,0.04948551176518223,1.12865545462964,0.7627455285555997,0.11762032964336752,False,IL2RB,"interleukin 2 receptor, beta"
O15357,2.0683140310263157,2.21463823221978,0.14632420119346445,1.0464709848758922,0.7649931253326469,0.1163424676483584,False,INPPL1,inositol polyphosphate phosphatase-like 1
P00352,3.108725157131579,3.0963434701777777,-0.012381686953801374,0.9476573401862796,0.7683021751262314,0.11446793728700538,False,ALDH1A1,"aldehyde dehydrogenase 1 family, member A1"
Q12866,7.478629761039474,7.515624673522223,0.03699491248274889,0.9116660095338851,0.7725939393466856,0.1120487030234726,False,MERTK,c-mer proto-oncogene tyrosine kinase
Q14203,2.942352923855263,2.9836102952087913,0.04125737135352825,0.9506189469940463,0.7772611386255681,0.10943304553570876,False,DCTN1,dynactin 1
P28799,7.59134983328,7.649283500043956,0.05793366676395628,1.081290722995045,0.7808251167121159,0.10744622521580799,False,GRN,granulin
P04179,9.953631056039473,9.96888809568889,0.01525703964941627,1.4057020358846983,0.781477231672724,0.10708367062360737,False,SOD2,"superoxide dismutase 2, mitochondrial"
O75688,2.021680423131579,2.052929780769231,0.031249357637651798,1.080335152190313,0.7920738048169946,0.10123434930523581,False,PPM1B,"protein phosphatase, Mg2+/Mn2+ dependent, 1B"
Q15109,5.820271589605263,5.971117490644445,0.15084590103918138,1.0592501538919663,0.7921515607535984,0.1011917177769656,False,AGER,advanced glycosylation end product-specific receptor
O76036,2.4677675552894733,2.300576530197802,-0.16719102509167127,0.9511457834110417,0.7952144095946935,0.09951575895435134,False,NCR1,natural cytotoxicity triggering receptor 1
P80075,9.855963668828949,9.868223680758241,0.012260011929292602,0.9619967082657639,0.7966881219096719,0.09871165782820765,False,CCL8,chemokine (C-C motif) ligand 8
Q06418,1.316182426736842,1.2804054218241758,-0.03577700491266622,1.1303047707405216,0.8040055750111653,0.09474093982345012,False,TYRO3,TYRO3 protein tyrosine kinase
P18627,3.3215330074605265,3.354297328142857,0.032764320682330705,1.05400881737989,0.8054842230319625,0.09394296165973866,False,LAG3,lymphocyte-activation gene 3
O00748,2.3157186739473685,2.2969358765274723,-0.01878279741989619,1.0637070286134664,0.8068550116294839,0.09320449911488636,False,CES2,carboxylesterase 2
"Q11128,P21217",2.632713830907895,2.765827435956044,0.13311360504814918,1.0491706093808708,0.8100105094156815,0.09150934636625199,False,"FUT5,FUT3","fucosyltransferase 5 (alpha (1,3) fucosyltransferase);fucosyltransferase 3 (galactoside 3(4)-L-fucosyltransferase, Lewis blood group)"
P05067,2.9407129619736843,3.0201722015274726,0.07945923955378831,0.9565245999498526,0.8130820225229584,0.08986564120506077,False,APP,amyloid beta (A4) precursor protein
P35070,1.3933268070921052,1.4613448258791208,0.06801801878701563,1.0520387036072132,0.8251828001008955,0.08344983292758133,False,BTC,betacellulin
P16278,0.5572956868815789,0.6460521811428571,0.08875649426127818,0.934742638610813,0.8267467825913507,0.08262748653284596,False,GLB1,"galactosidase, beta 1"
P48745,4.115261726776316,3.9356407225494507,-0.1796210042268651,1.0354067807786782,0.8319772199259297,0.07988856481012557,False,NOV,nephroblastoma overexpressed
Q8NDB2,6.370312552947368,6.476195068318681,0.10588251537131299,1.0320917455671161,0.8319831627251566,0.07988546266305736,False,BANK1,B-cell scaffold protein with ankyrin repeats 1
O95750,8.491085861736842,8.405986451956043,-0.0850994097807991,1.0334344171602927,0.8370248777868847,0.0772616338526138,False,FGF19,fibroblast growth factor 19
P24387,2.868709330052632,2.8706647233406595,0.0019553932880276292,1.0740690794844445,0.8374617822768324,0.0770350029478305,False,CRHBP,corticotropin releasing hormone binding protein
Q9Y5L3,1.6856953678421052,1.6765966922857143,-0.009098675556390878,0.927629673597336,0.8409035060341238,0.07525383678381756,False,ENTPD2,ectonucleoside triphosphate diphosphohydrolase 2
Q9BXR6,9.012039589289474,9.101219496659342,0.0891799073698678,1.042271337800723,0.8428636540460267,0.07424267339967819,False,CFHR5,complement factor H-related 5
P55957,0.4386010244605263,0.4396414552967033,0.0010404308361769976,1.0403058032383228,0.8447021409015391,0.07329640509455827,False,BID,BH3 interacting domain death agonist
P01732,11.048464555355263,11.010592330989011,-0.03787222436625193,0.9651417364153208,0.8482349096732105,0.0714838578295585,False,CD8A,CD8a molecule
O14786,2.828617102526316,2.819708087714286,-0.00890901481202988,0.9058895086723675,0.8501076005022484,0.07052610093646149,False,NRP1,neuropilin 1
O75791,1.667147467013158,1.8445499518571429,0.1774024848439848,1.0250506687021206,0.8506392177499934,0.07025459850914917,False,GRAP2,GRB2-related adaptor protein 2
O43508,10.284969867039473,10.260850889967033,-0.024118977072440373,0.9573489793062493,0.8577636304433547,0.06663237198434961,False,TNFSF12,"tumor necrosis factor (ligand) superfamily, member 12"
P42574,7.466069084399999,7.569020415373627,0.10295133097362807,1.030352540122983,0.8584830893239559,0.0662682552912127,False,CASP3,"caspase 3, apoptosis-related cysteine peptidase"
Q9BXJ7,4.008178252578947,3.9747660701648355,-0.03341218241411159,1.0317682620760449,0.8632580495080362,0.06385936335137415,False,AMN,amnion associated transmembrane protein
P42785,2.1224269336710524,2.1889531916263736,0.06652625795532119,1.0616818663037069,0.86540833857643,0.06277892450558255,False,PRCP,prolylcarboxypeptidase (angiotensinase C)
Q99969,12.634404633333334,12.585080918021978,-0.04932371531135615,1.0456058928604877,0.8750711474470655,0.05795663533481538,False,RARRES2,retinoic acid receptor responder (tazarotene induced) 2
P05113,1.1328249552763157,1.2080690989450549,0.07524414366873922,1.0292322620794807,0.875429766425478,0.057778690559837025,False,IL5,"interleukin 5 (colony-stimulating factor, eosinophil)"
Q14696,1.1231339056842105,1.2516328362087912,0.12849893052458072,1.0216933845497835,0.8834921086428656,0.05379732526096799,False,MESDC2,mesoderm development candidate 2
P09104,2.5450279599473684,2.625213891395604,0.0801859314482356,0.9749041584797186,0.886006105131864,0.052563285544162786,False,ENO2,"enolase 2 (gamma, neuronal)"
P00441,2.0765965985,2.0752180863736265,-0.0013785121263736322,1.03079729239112,0.8908353073304508,0.05020257848699772,False,SOD1,"superoxide dismutase 1, soluble"
